,job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,skill1,skill2,skill3,skill4,skill5
10808,AI10809,Robotics Engineer,80374,USD,Senior Level,Contract,Ireland,Medium Company,Netherlands,Full Remote,"MLOps, Scala, Python, Git, Docker",Bachelor,8,Consulting,2025-04-17,2025-06-18,1194,5.3,Advanced Robotics,MLOps,Scala,Python,Git,Docker
10809,AI10810,Data Analyst,59219,USD,Mid-Senior Level,Freelance,Japan,Large Company,Norway,Hybrid,"Mathematics, SQL, Java",Associate,4,Manufacturing,2024-01-22,2024-02-05,1114,5.8,Cloud AI Solutions,Mathematics,SQL,Java,Not required,Not required
10810,AI10811,Data Scientist,82389,USD,Mid-Senior Level,Contract,Sweden,Small Company,Australia,Hybrid,"Tableau, Hadoop, Scala, PyTorch",Bachelor,4,Retail,2024-08-24,2024-10-08,1964,5.3,Digital Transformation LLC,Tableau,Hadoop,Scala,PyTorch,Not required
10811,AI10812,Robotics Engineer,90976,USD,Senior Level,Freelance,South Korea,Large Company,South Korea,No Remote,"PyTorch, Azure, R, Kubernetes, GCP",Bachelor,7,Transportation,2024-07-23,2024-09-22,1764,7.6,Autonomous Tech,PyTorch,Azure,R,Kubernetes,GCP
10812,AI10813,Machine Learning Researcher,116309,EUR,Mid-Senior Level,Part-time,Germany,Large Company,Germany,Full Remote,"Kubernetes, Scala, R",PhD,4,Government,2024-08-10,2024-10-15,2148,5.4,Algorithmic Solutions,Kubernetes,Scala,R,Not required,Not required
10813,AI10814,Robotics Engineer,187396,USD,Senior Level,Full-time,Switzerland,Medium Company,Switzerland,Full Remote,"Kubernetes, SQL, NLP, Python",Master,6,Healthcare,2024-02-03,2024-03-11,516,7.0,Cognitive Computing,Kubernetes,SQL,NLP,Python,Not required
10814,AI10815,Computer Vision Engineer,105574,USD,Entry Level,Contract,Switzerland,Large Company,Switzerland,Full Remote,"Kubernetes, PyTorch, Deep Learning, Statistics",PhD,0,Retail,2024-02-18,2024-04-18,1429,8.5,DataVision Ltd,Kubernetes,PyTorch,Deep Learning,Statistics,Not required
10815,AI10816,Data Scientist,221771,USD,Executive,Part-time,United States,Large Company,Australia,No Remote,"Statistics, PyTorch, Scala",Master,11,Manufacturing,2024-11-26,2025-01-19,1218,8.8,Future Systems,Statistics,PyTorch,Scala,Not required,Not required
10816,AI10817,ML Ops Engineer,336976,USD,Executive,Part-time,Switzerland,Large Company,Australia,No Remote,"Kubernetes, TensorFlow, AWS, Git",Bachelor,12,Consulting,2025-03-10,2025-03-24,993,9.5,TechCorp Inc,Kubernetes,TensorFlow,AWS,Git,Not required
10817,AI10818,Data Scientist,243554,USD,Executive,Full-time,Sweden,Medium Company,Japan,Hybrid,"GCP, Azure, MLOps",Associate,10,Healthcare,2024-01-07,2024-01-24,1400,7.5,Digital Transformation LLC,GCP,Azure,MLOps,Not required,Not required
10818,AI10819,ML Ops Engineer,52008,USD,Entry Level,Freelance,India,Medium Company,India,Full Remote,"Mathematics, Deep Learning, Git",Associate,0,Consulting,2024-09-24,2024-10-25,1898,5.8,Algorithmic Solutions,Mathematics,Deep Learning,Git,Not required,Not required
10819,AI10820,Data Analyst,56672,GBP,Entry Level,Full-time,United Kingdom,Medium Company,United Kingdom,Hybrid,"Linux, Docker, Statistics, Hadoop",PhD,1,Energy,2024-04-27,2024-06-14,1251,9.3,DeepTech Ventures,Linux,Docker,Statistics,Hadoop,Not required
10820,AI10821,Computer Vision Engineer,112058,USD,Executive,Part-time,India,Medium Company,India,Hybrid,"Python, TensorFlow, Spark",PhD,15,Media,2025-01-06,2025-02-19,946,6.7,Autonomous Tech,Python,TensorFlow,Spark,Not required,Not required
10821,AI10822,AI Product Manager,106911,GBP,Senior Level,Part-time,United Kingdom,Small Company,United Kingdom,Full Remote,"Scala, Git, Data Visualization, Mathematics, Docker",Bachelor,5,Energy,2024-09-03,2024-11-06,1487,6.7,Future Systems,Scala,Git,Data Visualization,Mathematics,Docker
10822,AI10823,ML Ops Engineer,90297,USD,Entry Level,Full-time,Norway,Large Company,Norway,Full Remote,"Kubernetes, R, Computer Vision, Scala, Spark",Bachelor,0,Manufacturing,2024-11-17,2025-01-02,1069,8.6,TechCorp Inc,Kubernetes,R,Computer Vision,Scala,Spark
10823,AI10824,AI Specialist,59789,USD,Mid-Senior Level,Full-time,Finland,Large Company,Austria,Hybrid,"Python, Azure, Tableau",PhD,3,Manufacturing,2025-01-05,2025-01-30,1606,6.8,Cloud AI Solutions,Python,Azure,Tableau,Not required,Not required
10824,AI10825,Principal Data Scientist,71152,USD,Senior Level,Part-time,India,Small Company,Netherlands,No Remote,"Deep Learning, Kubernetes, PyTorch, Azure, TensorFlow",Master,9,Automotive,2024-05-18,2024-07-20,2405,5.5,Neural Networks Co,Deep Learning,Kubernetes,PyTorch,Azure,TensorFlow
10825,AI10826,AI Architect,253682,EUR,Executive,Part-time,Netherlands,Medium Company,Netherlands,Hybrid,"TensorFlow, Docker, Deep Learning, Azure, GCP",Master,14,Media,2024-07-10,2024-08-20,1222,8.5,TechCorp Inc,TensorFlow,Docker,Deep Learning,Azure,GCP
10826,AI10827,Research Scientist,41583,USD,Entry Level,Full-time,China,Medium Company,South Korea,Full Remote,"Mathematics, GCP, Linux, Spark",Associate,1,Government,2024-08-19,2024-10-06,1283,5.3,AI Innovations,Mathematics,GCP,Linux,Spark,Not required
10827,AI10828,Computer Vision Engineer,135926,USD,Executive,Contract,Austria,Small Company,Austria,Hybrid,"Docker, Spark, Azure, Statistics, Python",PhD,16,Automotive,2024-05-31,2024-06-25,2059,9.9,Autonomous Tech,Docker,Spark,Azure,Statistics,Python
10828,AI10829,AI Research Scientist,107471,USD,Senior Level,Freelance,Japan,Medium Company,Japan,No Remote,"AWS, Tableau, Deep Learning, Docker",PhD,6,Real Estate,2024-04-11,2024-05-05,923,8.9,Predictive Systems,AWS,Tableau,Deep Learning,Docker,Not required
10829,AI10830,NLP Engineer,63105,USD,Entry Level,Contract,Sweden,Medium Company,Sweden,Hybrid,"Azure, PyTorch, Hadoop, Git",Associate,0,Gaming,2025-04-22,2025-06-21,1955,9.7,Autonomous Tech,Azure,PyTorch,Hadoop,Git,Not required
10830,AI10831,Robotics Engineer,80166,USD,Entry Level,Full-time,Singapore,Large Company,Singapore,Full Remote,"AWS, Statistics, Docker",Associate,0,Finance,2024-10-18,2024-11-19,650,9.1,Cognitive Computing,AWS,Statistics,Docker,Not required,Not required
10831,AI10832,Machine Learning Engineer,166298,EUR,Executive,Part-time,France,Small Company,France,Full Remote,"Kubernetes, Linux, GCP, Python, Computer Vision",Associate,14,Technology,2024-10-09,2024-12-11,1547,7.8,Digital Transformation LLC,Kubernetes,Linux,GCP,Python,Computer Vision
10832,AI10833,Data Engineer,133787,USD,Senior Level,Freelance,Canada,Large Company,South Korea,Full Remote,"AWS, Hadoop, GCP",Associate,9,Automotive,2024-09-13,2024-10-17,1965,8.7,Algorithmic Solutions,AWS,Hadoop,GCP,Not required,Not required
10833,AI10834,Robotics Engineer,344424,USD,Executive,Contract,Norway,Large Company,Norway,Full Remote,"PyTorch, SQL, Statistics",Bachelor,17,Consulting,2024-01-12,2024-02-12,927,8.3,Quantum Computing Inc,PyTorch,SQL,Statistics,Not required,Not required
10834,AI10835,ML Ops Engineer,82463,USD,Mid-Senior Level,Part-time,Canada,Small Company,Canada,No Remote,"Linux, SQL, Tableau",Bachelor,4,Technology,2024-03-31,2024-06-04,1164,10.0,Algorithmic Solutions,Linux,SQL,Tableau,Not required,Not required
10835,AI10836,Head of AI,63516,USD,Mid-Senior Level,Part-time,Israel,Medium Company,Israel,Hybrid,"Python, Hadoop, Scala, MLOps, Docker",Associate,3,Gaming,2024-05-09,2024-07-08,2207,5.6,Cloud AI Solutions,Python,Hadoop,Scala,MLOps,Docker
10836,AI10837,Research Scientist,52449,USD,Mid-Senior Level,Contract,Israel,Small Company,Australia,No Remote,"Azure, AWS, GCP",Associate,4,Media,2024-05-19,2024-07-05,1941,6.7,Neural Networks Co,Azure,AWS,GCP,Not required,Not required
10837,AI10838,AI Software Engineer,73972,USD,Mid-Senior Level,Part-time,Australia,Medium Company,Australia,Hybrid,"SQL, Kubernetes, Docker",Associate,4,Transportation,2025-02-11,2025-04-23,1743,7.8,Predictive Systems,SQL,Kubernetes,Docker,Not required,Not required
10838,AI10839,Principal Data Scientist,77077,USD,Mid-Senior Level,Part-time,Australia,Medium Company,Germany,No Remote,"Spark, Git, Tableau, Python, TensorFlow",Bachelor,4,Manufacturing,2024-10-27,2024-11-10,1250,7.9,Predictive Systems,Spark,Git,Tableau,Python,TensorFlow
10839,AI10840,AI Architect,71477,USD,Entry Level,Full-time,Singapore,Small Company,Singapore,No Remote,"Hadoop, Java, Kubernetes, TensorFlow",PhD,0,Government,2024-07-14,2024-09-17,1916,6.1,Cognitive Computing,Hadoop,Java,Kubernetes,TensorFlow,Not required
10840,AI10841,Computer Vision Engineer,49811,USD,Entry Level,Full-time,Austria,Medium Company,Austria,Full Remote,"Kubernetes, SQL, Data Visualization, Computer Vision, Tableau",PhD,1,Manufacturing,2024-10-15,2024-12-22,853,8.1,Advanced Robotics,Kubernetes,SQL,Data Visualization,Computer Vision,Tableau
10841,AI10842,AI Consultant,155358,USD,Senior Level,Contract,Sweden,Large Company,Sweden,No Remote,"Linux, TensorFlow, Data Visualization, R",PhD,7,Government,2025-02-16,2025-03-04,1422,6.1,DataVision Ltd,Linux,TensorFlow,Data Visualization,R,Not required
10842,AI10843,AI Consultant,38795,USD,Entry Level,Full-time,China,Medium Company,China,Full Remote,"Spark, Linux, R, Computer Vision",Bachelor,0,Telecommunications,2025-03-30,2025-05-28,1484,9.8,TechCorp Inc,Spark,Linux,R,Computer Vision,Not required
10843,AI10844,Research Scientist,117375,USD,Executive,Full-time,Israel,Medium Company,Israel,Full Remote,"Python, TensorFlow, Azure, Spark, Mathematics",Associate,15,Gaming,2025-01-13,2025-02-11,1010,5.7,Cloud AI Solutions,Python,TensorFlow,Azure,Spark,Mathematics
10844,AI10845,NLP Engineer,109494,USD,Mid-Senior Level,Contract,Sweden,Medium Company,Norway,Hybrid,"PyTorch, Mathematics, AWS, SQL",Bachelor,4,Transportation,2024-07-22,2024-08-22,1942,6.2,DataVision Ltd,PyTorch,Mathematics,AWS,SQL,Not required
10845,AI10846,Data Analyst,154381,USD,Senior Level,Contract,Denmark,Medium Company,Denmark,Hybrid,"Git, Kubernetes, Azure, R, Deep Learning",Associate,6,Gaming,2024-11-13,2025-01-25,2009,7.4,Neural Networks Co,Git,Kubernetes,Azure,R,Deep Learning
10846,AI10847,AI Software Engineer,155502,GBP,Executive,Full-time,United Kingdom,Medium Company,United Kingdom,No Remote,"Deep Learning, Azure, Computer Vision, R",Bachelor,15,Consulting,2024-04-07,2024-04-24,1639,9.9,TechCorp Inc,Deep Learning,Azure,Computer Vision,R,Not required
10847,AI10848,Machine Learning Researcher,61844,USD,Entry Level,Full-time,Canada,Small Company,Canada,No Remote,"Git, Kubernetes, Statistics, Hadoop, Python",Bachelor,1,Energy,2024-02-25,2024-03-28,1398,8.2,Advanced Robotics,Git,Kubernetes,Statistics,Hadoop,Python
10848,AI10849,AI Product Manager,193955,USD,Executive,Freelance,Singapore,Large Company,Singapore,Full Remote,"Python, TensorFlow, Mathematics, Data Visualization",Master,12,Automotive,2024-05-26,2024-06-27,545,8.5,AI Innovations,Python,TensorFlow,Mathematics,Data Visualization,Not required
10849,AI10850,Autonomous Systems Engineer,57134,USD,Mid-Senior Level,Freelance,Finland,Small Company,Finland,No Remote,"Azure, Python, Computer Vision, SQL",Master,3,Consulting,2024-06-18,2024-08-27,2234,5.6,DataVision Ltd,Azure,Python,Computer Vision,SQL,Not required
10850,AI10851,Machine Learning Engineer,238485,USD,Executive,Full-time,Norway,Small Company,Canada,Hybrid,"R, Azure, Computer Vision, Git, Linux",Bachelor,14,Manufacturing,2025-04-12,2025-06-22,1598,5.7,Algorithmic Solutions,R,Azure,Computer Vision,Git,Linux
10851,AI10852,Robotics Engineer,178857,USD,Senior Level,Part-time,Denmark,Medium Company,Denmark,Hybrid,"Python, Kubernetes, Spark",Master,9,Transportation,2025-03-23,2025-04-22,1198,9.2,AI Innovations,Python,Kubernetes,Spark,Not required,Not required
10852,AI10853,Autonomous Systems Engineer,45645,USD,Entry Level,Part-time,China,Small Company,China,No Remote,"GCP, AWS, Mathematics, Linux",Master,0,Manufacturing,2025-01-14,2025-02-18,1515,5.6,Future Systems,GCP,AWS,Mathematics,Linux,Not required
10853,AI10854,Head of AI,108145,USD,Senior Level,Contract,China,Large Company,China,Full Remote,"Data Visualization, GCP, Python, R",Master,5,Government,2024-04-06,2024-06-08,918,8.8,Predictive Systems,Data Visualization,GCP,Python,R,Not required
10854,AI10855,Machine Learning Engineer,204006,EUR,Executive,Full-time,Germany,Small Company,Germany,Hybrid,"NLP, SQL, Tableau, Azure, PyTorch",Associate,16,Manufacturing,2024-06-05,2024-08-01,950,6.8,DeepTech Ventures,NLP,SQL,Tableau,Azure,PyTorch
10855,AI10856,Computer Vision Engineer,131867,USD,Executive,Part-time,Singapore,Small Company,Singapore,Full Remote,"Deep Learning, Python, Tableau, Kubernetes, Data Visualization",Master,19,Real Estate,2024-11-20,2025-01-09,846,5.1,Neural Networks Co,Deep Learning,Python,Tableau,Kubernetes,Data Visualization
10856,AI10857,AI Research Scientist,174490,USD,Senior Level,Full-time,United States,Medium Company,United States,Full Remote,"Scala, Python, NLP, Kubernetes",PhD,5,Media,2024-05-17,2024-06-23,2339,7.9,Neural Networks Co,Scala,Python,NLP,Kubernetes,Not required
10857,AI10858,Computer Vision Engineer,61152,USD,Entry Level,Contract,Sweden,Large Company,United States,Hybrid,"NLP, PyTorch, Java",Master,0,Media,2024-04-30,2024-07-09,1377,7.3,AI Innovations,NLP,PyTorch,Java,Not required,Not required
10858,AI10859,NLP Engineer,50342,USD,Entry Level,Part-time,Finland,Large Company,Denmark,Hybrid,"Data Visualization, Git, R, Scala, Docker",Associate,0,Gaming,2024-10-02,2024-11-01,1618,8.8,DeepTech Ventures,Data Visualization,Git,R,Scala,Docker
10859,AI10860,ML Ops Engineer,53706,USD,Mid-Senior Level,Freelance,Finland,Small Company,Finland,Full Remote,"SQL, Data Visualization, Hadoop",Bachelor,3,Finance,2024-12-24,2025-02-23,951,8.4,TechCorp Inc,SQL,Data Visualization,Hadoop,Not required,Not required
10860,AI10861,AI Research Scientist,90803,USD,Senior Level,Freelance,Austria,Medium Company,Austria,Full Remote,"SQL, PyTorch, Hadoop",Associate,6,Automotive,2025-04-30,2025-07-11,736,6.4,Neural Networks Co,SQL,PyTorch,Hadoop,Not required,Not required
10861,AI10862,Research Scientist,151379,USD,Executive,Part-time,Sweden,Medium Company,Sweden,Full Remote,"Tableau, Deep Learning, NLP, Azure",Associate,15,Government,2024-11-20,2024-12-07,920,9.7,DeepTech Ventures,Tableau,Deep Learning,NLP,Azure,Not required
10862,AI10863,Deep Learning Engineer,179982,EUR,Executive,Contract,Germany,Medium Company,Japan,No Remote,"Linux, Azure, SQL, MLOps, Java",Master,13,Education,2024-05-06,2024-06-10,1872,5.8,Digital Transformation LLC,Linux,Azure,SQL,MLOps,Java
10863,AI10864,Machine Learning Researcher,62689,USD,Entry Level,Contract,India,Large Company,United Kingdom,Full Remote,"AWS, MLOps, Spark, Git, Deep Learning",PhD,0,Consulting,2024-04-29,2024-05-31,758,7.2,Future Systems,AWS,MLOps,Spark,Git,Deep Learning
10864,AI10865,Data Analyst,166470,USD,Senior Level,Part-time,Denmark,Large Company,South Korea,Full Remote,"Spark, Kubernetes, Azure, TensorFlow, Computer Vision",PhD,7,Finance,2024-06-13,2024-07-22,1895,5.4,DeepTech Ventures,Spark,Kubernetes,Azure,TensorFlow,Computer Vision
10865,AI10866,Data Scientist,152927,USD,Mid-Senior Level,Full-time,Switzerland,Medium Company,Switzerland,Hybrid,"PyTorch, Data Visualization, Git, NLP",PhD,2,Government,2024-10-15,2024-11-29,963,6.4,Neural Networks Co,PyTorch,Data Visualization,Git,NLP,Not required
10866,AI10867,AI Software Engineer,206336,USD,Executive,Freelance,Canada,Small Company,Canada,Full Remote,"Tableau, Kubernetes, Hadoop, Java",Associate,15,Education,2024-08-17,2024-09-18,1619,6.0,Smart Analytics,Tableau,Kubernetes,Hadoop,Java,Not required
10867,AI10868,Research Scientist,249658,EUR,Executive,Part-time,Germany,Medium Company,Germany,Full Remote,"Linux, Data Visualization, Python, Kubernetes",Associate,19,Education,2024-06-02,2024-06-30,648,5.1,Smart Analytics,Linux,Data Visualization,Python,Kubernetes,Not required
10868,AI10869,Robotics Engineer,211079,EUR,Executive,Contract,Netherlands,Medium Company,Netherlands,Hybrid,"Spark, Linux, Deep Learning, Mathematics, AWS",Associate,11,Media,2024-01-26,2024-02-22,1960,6.9,Digital Transformation LLC,Spark,Linux,Deep Learning,Mathematics,AWS
10869,AI10870,NLP Engineer,75883,USD,Mid-Senior Level,Part-time,India,Medium Company,Sweden,Full Remote,"Azure, Kubernetes, Python, Computer Vision",Associate,4,Finance,2024-02-01,2024-03-17,1326,5.9,Digital Transformation LLC,Azure,Kubernetes,Python,Computer Vision,Not required
10870,AI10871,Autonomous Systems Engineer,64841,EUR,Entry Level,Contract,Germany,Large Company,Germany,Hybrid,"Hadoop, TensorFlow, SQL, Data Visualization, Docker",Bachelor,1,Healthcare,2025-03-29,2025-04-12,1267,7.8,Predictive Systems,Hadoop,TensorFlow,SQL,Data Visualization,Docker
10871,AI10872,Principal Data Scientist,70977,USD,Mid-Senior Level,Part-time,South Korea,Large Company,South Korea,Hybrid,"R, GCP, Computer Vision, Statistics",Master,3,Education,2024-11-09,2025-01-07,526,7.4,Quantum Computing Inc,R,GCP,Computer Vision,Statistics,Not required
10872,AI10873,Machine Learning Researcher,153297,EUR,Senior Level,Contract,Germany,Large Company,Germany,Hybrid,"Computer Vision, AWS, Python, Git, Kubernetes",PhD,9,Telecommunications,2025-04-20,2025-06-16,2435,9.0,DeepTech Ventures,Computer Vision,AWS,Python,Git,Kubernetes
10873,AI10874,Computer Vision Engineer,166629,USD,Executive,Contract,Singapore,Medium Company,Netherlands,No Remote,"Linux, SQL, Scala, Kubernetes",Bachelor,14,Consulting,2025-03-31,2025-04-25,1644,7.4,Autonomous Tech,Linux,SQL,Scala,Kubernetes,Not required
10874,AI10875,Autonomous Systems Engineer,133048,USD,Senior Level,Freelance,Switzerland,Small Company,Switzerland,Hybrid,"Computer Vision, AWS, Spark, Linux",Associate,8,Transportation,2024-09-03,2024-10-02,1034,7.5,Autonomous Tech,Computer Vision,AWS,Spark,Linux,Not required
10875,AI10876,Data Analyst,119614,USD,Senior Level,Contract,United States,Small Company,United States,No Remote,"Git, Kubernetes, Python, Deep Learning",Master,8,Real Estate,2025-01-06,2025-02-09,893,7.8,AI Innovations,Git,Kubernetes,Python,Deep Learning,Not required
10876,AI10877,NLP Engineer,174543,USD,Executive,Part-time,Australia,Large Company,Australia,Hybrid,"Data Visualization, Spark, Java, Computer Vision, SQL",Master,18,Healthcare,2024-07-09,2024-07-27,2480,5.2,Machine Intelligence Group,Data Visualization,Spark,Java,Computer Vision,SQL
10877,AI10878,AI Specialist,94173,USD,Senior Level,Contract,Australia,Small Company,Australia,Hybrid,"Kubernetes, NLP, MLOps, SQL",Bachelor,5,Media,2024-03-08,2024-05-14,2268,5.5,AI Innovations,Kubernetes,NLP,MLOps,SQL,Not required
10878,AI10879,Deep Learning Engineer,196690,USD,Senior Level,Full-time,Switzerland,Medium Company,Switzerland,No Remote,"R, Linux, Python, Computer Vision",Associate,8,Automotive,2024-07-06,2024-09-10,731,6.2,Future Systems,R,Linux,Python,Computer Vision,Not required
10879,AI10880,Machine Learning Researcher,84462,USD,Entry Level,Contract,Canada,Large Company,Canada,No Remote,"Python, Docker, NLP, Tableau",Master,1,Automotive,2024-05-06,2024-06-23,1672,8.4,TechCorp Inc,Python,Docker,NLP,Tableau,Not required
10880,AI10881,AI Architect,41157,USD,Entry Level,Full-time,India,Small Company,India,Full Remote,"Mathematics, Deep Learning, Python, R, Java",Associate,0,Gaming,2024-10-17,2024-12-10,1640,5.6,DataVision Ltd,Mathematics,Deep Learning,Python,R,Java
